ROUTE,DAY,DELAY
IAH-JAX,FRI,1408
IAH-CMH,FRI,1554
IAH-SNA,FRI,2088
IAH-MCI,FRI,2996
IAH-LGA,FRI,6788
IAH-LFT,FRI,2243
IAH-LCH,FRI,782
IAH-LRD,FRI,901
IAH-HOB,FRI,478
IAH-LAX,FRI,11222
IAH-MSY,FRI,4891
IAH-SDF,FRI,611
IAH-LBB,FRI,1053
IAH-MFE,FRI,3262
IAH-LAS,FRI,5584
IAH-TYS,FRI,614
IAH-BFL,FRI,782
IAH-MEM,FRI,2480
IAH-OAK,FRI,522
IAH-MIA,FRI,5549
IAH-MAF,FRI,2134
IAH-MSP,FRI,2630
IAH-MOB,FRI,1442
IAH-MLU,FRI,493
IAH-MTJ,FRI,66
IAH-BNA,FRI,1844
IAH-EWR,FRI,6215
IAH-ORF,FRI,286
IAH-SJC,FRI,1255
IAH-XNA,FRI,1722
IAH-ECP,FRI,900
IAH-ONT,FRI,1073
IAH-MCO,FRI,6423
IAH-PBI,FRI,569
IAH-PSP,FRI,453
IAH-PNS,FRI,1662
IAH-PHL,FRI,4062
IAH-PHX,FRI,7205
IAH-PIT,FRI,677
IAH-PDX,FRI,618
IAH-RDU,FRI,509
IAH-RNO,FRI,0
IAH-RIC,FRI,1014
IAH-AMA,FRI,810
IAH-GRK,FRI,802
IAH-DCA,FRI,3775
IAH-SMF,FRI,569
IAH-SLC,FRI,3208
IAH-SAT,FRI,4833
IAH-SAN,FRI,2965
IAH-SFO,FRI,8603
IAH-SAV,FRI,627
IAH-SEA,FRI,3674
IAH-SHV,FRI,1793
IAH-ISN,FRI,341
IAH-RSW,FRI,711
IAH-STL,FRI,922
IAH-TPA,FRI,3924
IAH-ANC,FRI,431
IAH-TUS,FRI,1545
IAH-TUL,FRI,1379
IAH-TYR,FRI,646
IAH-HRL,FRI,818
IAH-IAD,FRI,1464
IAH-ICT,FRI,1079
IAH-OKC,FRI,972
IAH-HDN,FRI,95
IAH-CRW,FRI,195
ATL-CAK,FRI,1475
ATL-ALB,FRI,459
ATL-OAJ,FRI,2554
ATL-ABQ,FRI,709
ATL-AEX,FRI,1739
ATL-ATW,FRI,1043
ATL-AVL,FRI,2428
ATL-ASE,FRI,156
ATL-ACY,FRI,194
ATL-AGS,FRI,2604
ATL-AUS,FRI,3828
ATL-GRB,FRI,1068
ATL-BWI,FRI,8977
ATL-BTR,FRI,4915
ATL-LIT,FRI,1378
ATL-BHM,FRI,2741
ATL-FNT,FRI,960
ATL-LEX,FRI,3794
ATL-BDL,FRI,1275
ATL-BQK,FRI,1449
ATL-BUF,FRI,1144
ATL-BTV,FRI,707
ATL-LAN,FRI,0
ATL-BMI,FRI,2064
ATL-CHS,FRI,2114
ATL-CLT,FRI,5912
ATL-CHO,FRI,1348
ATL-MDW,FRI,5395
ATL-ORD,FRI,12882
ATL-CVG,FRI,2465
ATL-COS,FRI,434
ATL-CLE,FRI,3369
ATL-EWN,FRI,746
ATL-CAE,FRI,3611
ATL-CSG,FRI,2235
ATL-DFW,FRI,13067
ATL-DAL,FRI,2856
ATL-MSN,FRI,867
ATL-HNL,FRI,657
ATL-DAB,FRI,1775
ATL-DEN,FRI,6476
ATL-DSM,FRI,395
ATL-VPS,FRI,1975
ATL-DTW,FRI,5796
ATL-DHN,FRI,2194
ATL-EGE,FRI,138
ATL-ELP,FRI,694
ATL-ELM,FRI,290
ATL-OMA,FRI,1213
ATL-EVV,FRI,1491
ATL-FAY,FRI,1327
ATL-FLL,FRI,10332
ATL-FSM,FRI,777
ATL-FWA,FRI,1893
ATL-GNV,FRI,3150
ATL-BZN,FRI,0
ATL-BOS,FRI,5643
ATL-MKE,FRI,2829
ATL-PIA,FRI,1085
ATL-IAH,FRI,6082
ATL-GRR,FRI,1200
ATL-GTR,FRI,814
ATL-GJT,FRI,0
ATL-ROC,FRI,842
ATL-GSP,FRI,3061
ATL-GPT,FRI,1023
ATL-MDT,FRI,584
ATL-FAR,FRI,15
ATL-HSV,FRI,2485
ATL-IND,FRI,4661
ATL-JAC,FRI,0
ATL-JAN,FRI,2127
ATL-JAX,FRI,6047
ATL-DAY,FRI,1300
ATL-FSD,FRI,636
ATL-JFK,FRI,3673
ATL-CMH,FRI,2411
ATL-SNA,FRI,547
ATL-AZO,FRI,15
ATL-MCI,FRI,4045
ATL-EYW,FRI,1436
ATL-LGA,FRI,17027
ATL-LFT,FRI,1187
ATL-ABE,FRI,1257
ATL-LNK,FRI,534
ATL-LAX,FRI,7602
ATL-MSY,FRI,6619
ATL-SDF,FRI,2643
ATL-CHA,FRI,4420
ATL-MBS,FRI,0
ATL-MHT,FRI,502
ATL-LAS,FRI,5555
ATL-TYS,FRI,1813
ATL-MLB,FRI,1541
ATL-MEM,FRI,2960
ATL-OAK,FRI,0
ATL-MIA,FRI,5793
ATL-MSP,FRI,5342
ATL-MOB,FRI,3412
ATL-MLU,FRI,1242
ATL-MGM,FRI,3352
ATL-MTJ,FRI,0
ATL-MYR,FRI,1606
ATL-BNA,FRI,4642
ATL-EWR,FRI,9249
ATL-PHF,FRI,2274
ATL-ORF,FRI,2962
ATL-SJC,FRI,150
ATL-XNA,FRI,1919
ATL-ECP,FRI,2631
ATL-ONT,FRI,0
ATL-MCO,FRI,12194
ATL-PBI,FRI,5361
ATL-PNS,FRI,2344
ATL-PHL,FRI,10503
ATL-PHX,FRI,2575
ATL-GSO,FRI,4571
ATL-PIT,FRI,2978
ATL-PDX,FRI,812
ATL-PWM,FRI,743
ATL-MLI,FRI,1600
ATL-RDU,FRI,3766
ATL-RAP,FRI,0
ATL-RIC,FRI,3973
ATL-ROA,FRI,2030
ATL-GRK,FRI,1257
ATL-RST,FRI,456
ATL-DCA,FRI,7844
ATL-SMF,FRI,563
ATL-SLC,FRI,1822
ATL-SAT,FRI,2803
ATL-SAN,FRI,1319
ATL-SFO,FRI,5912
ATL-SRQ,FRI,2101
ATL-SAV,FRI,3123
ATL-SEA,FRI,1732
ATL-SHV,FRI,2769
ATL-SBN,FRI,2310
ATL-RSW,FRI,4170
ATL-ABY,FRI,1433
ATL-SGF,FRI,1851
ATL-STL,FRI,3621
ATL-SYR,FRI,811
ATL-TLH,FRI,2422
ATL-TPA,FRI,10590
ATL-ANC,FRI,67
ATL-CID,FRI,2244
ATL-PVD,FRI,535
ATL-TTN,FRI,557
ATL-TRI,FRI,1796
ATL-TUS,FRI,736
ATL-TUL,FRI,1712
ATL-SCE,FRI,0
ATL-VLD,FRI,1648
ATL-IAD,FRI,3343
ATL-HPN,FRI,3663
ATL-ICT,FRI,1235
ATL-AVP,FRI,570
ATL-OKC,FRI,1831
ATL-HOU,FRI,4560
ATL-ILM,FRI,1426
ATL-HDN,FRI,253
ATL-CRW,FRI,1622
JFK-ABQ,FRI,482
JFK-AUS,FRI,2980
JFK-BWI,FRI,667
JFK-HYA,FRI,17
JFK-BUR,FRI,434
JFK-BUF,FRI,4237
JFK-BTV,FRI,1541
JFK-CHS,FRI,2463
JFK-CLT,FRI,5533
JFK-ORD,FRI,3107
JFK-CVG,FRI,940
JFK-CLE,FRI,334
JFK-DFW,FRI,1096
JFK-HNL,FRI,808
JFK-DEN,FRI,2362
JFK-DTW,FRI,356
JFK-EGE,FRI,594
JFK-FLL,FRI,10103
JFK-BOS,FRI,12436
JFK-ROC,FRI,2223
JFK-ATL,FRI,3379
JFK-IND,FRI,519
JFK-JAX,FRI,2301
JFK-CMH,FRI,1338
JFK-LGB,FRI,947
JFK-LAX,FRI,19567
JFK-MSY,FRI,2332
JFK-MVY,FRI,96
JFK-LAS,FRI,6846
JFK-OAK,FRI,365
JFK-MIA,FRI,8128
JFK-MSP,FRI,1691
JFK-ACK,FRI,345
JFK-BNA,FRI,428
JFK-ORF,FRI,530
JFK-SJC,FRI,442
JFK-MCO,FRI,10850
JFK-PBI,FRI,2862
JFK-PHX,FRI,6222
JFK-PIT,FRI,64
JFK-PDX,FRI,1756
JFK-PWM,FRI,1894
JFK-RDU,FRI,2837
JFK-RNO,FRI,164
JFK-DCA,FRI,2014
JFK-SMF,FRI,741
JFK-SLC,FRI,2954
JFK-SAT,FRI,454
JFK-SAN,FRI,3467
JFK-SFO,FRI,17941
JFK-SRQ,FRI,465
JFK-SAV,FRI,1003
JFK-SEA,FRI,4181
JFK-RSW,FRI,2149
JFK-SYR,FRI,1937
JFK-TPA,FRI,5955
JFK-IAD,FRI,1768
JFK-HOU,FRI,419
LGA-CAK,FRI,1676
LGA-BGR,FRI,0
LGA-LIT,FRI,1130
LGA-BHM,FRI,2439
LGA-LEX,FRI,1027
LGA-BUF,FRI,1368
LGA-BTV,FRI,118
LGA-CHS,FRI,373
LGA-CLT,FRI,7288
LGA-CHO,FRI,1974
LGA-TVC,FRI,257
LGA-MDW,FRI,6117
LGA-ORD,FRI,22249
LGA-CVG,FRI,387
LGA-CLE,FRI,6619
LGA-CAE,FRI,1034
LGA-DFW,FRI,11008
LGA-DAL,FRI,6346
LGA-MSN,FRI,171
LGA-DEN,FRI,6882
LGA-DSM,FRI,0
LGA-DTW,FRI,12978
LGA-OMA,FRI,762
LGA-FLL,FRI,16965
LGA-BOS,FRI,20231
LGA-MKE,FRI,3840
LGA-IAH,FRI,5027
LGA-GRR,FRI,343
LGA-ROC,FRI,193
LGA-GSP,FRI,0
LGA-ATL,FRI,17969
LGA-IND,FRI,344
LGA-JAX,FRI,278
LGA-DAY,FRI,1833
LGA-CMH,FRI,6331
LGA-MCI,FRI,2696
LGA-MSY,FRI,1719
LGA-SDF,FRI,2147
LGA-MHT,FRI,772
LGA-TYS,FRI,699
LGA-MEM,FRI,168
LGA-MIA,FRI,16673
LGA-MSP,FRI,5366
LGA-MYR,FRI,2398
LGA-BNA,FRI,9960
LGA-ORF,FRI,2862
LGA-XNA,FRI,1785
LGA-MCO,FRI,12379
LGA-PBI,FRI,8585
LGA-PHL,FRI,40
LGA-GSO,FRI,6219
LGA-PIT,FRI,926
LGA-PWM,FRI,0
LGA-RDU,FRI,7021
LGA-RIC,FRI,4379
LGA-DCA,FRI,10381
LGA-SRQ,FRI,1702
LGA-SAV,FRI,1533
LGA-RSW,FRI,1589
LGA-STL,FRI,4897
LGA-SYR,FRI,134
LGA-TPA,FRI,6492
LGA-IAD,FRI,1681
LGA-HOU,FRI,2770
LGA-ILM,FRI,278
LAX-ABQ,FRI,3566
LAX-ASE,FRI,1709
LAX-AUS,FRI,4002
LAX-BWI,FRI,1273
LAX-BOI,FRI,1440
LAX-CLT,FRI,2833
LAX-MDW,FRI,2902
LAX-ORD,FRI,15360
LAX-CVG,FRI,487
LAX-COS,FRI,1043
LAX-CLE,FRI,1385
LAX-DFW,FRI,14917
LAX-DAL,FRI,4977
LAX-HNL,FRI,11181
LAX-DEN,FRI,10834
LAX-DTW,FRI,3332
LAX-EGE,FRI,55
LAX-ELP,FRI,1792
LAX-KOA,FRI,2457
LAX-OMA,FRI,0
LAX-FLL,FRI,4820
LAX-FAT,FRI,4226
LAX-BZN,FRI,300
LAX-BOS,FRI,3729
LAX-MKE,FRI,743
LAX-IAH,FRI,8310
LAX-ATL,FRI,5496
LAX-ITO,FRI,348
LAX-IND,FRI,758
LAX-JAC,FRI,185
LAX-JFK,FRI,17660
LAX-CMH,FRI,765
LAX-OGG,FRI,5752
LAX-MCI,FRI,2548
LAX-LIH,FRI,2675
LAX-MSY,FRI,1803
LAX-EUG,FRI,730
LAX-CLD,FRI,761
LAX-LAS,FRI,19169
LAX-MEM,FRI,136
LAX-OAK,FRI,12357
LAX-MIA,FRI,4295
LAX-MSP,FRI,5169
LAX-MRY,FRI,2264
LAX-BNA,FRI,2115
LAX-EWR,FRI,8496
LAX-SJC,FRI,12101
LAX-MCO,FRI,2840
LAX-PBI,FRI,229
LAX-PSP,FRI,1053
LAX-PHL,FRI,2406
LAX-PHX,FRI,14983
LAX-PIT,FRI,545
LAX-PDX,FRI,1130
LAX-RDU,FRI,672
LAX-RNO,FRI,3422
LAX-RDM,FRI,231
LAX-DCA,FRI,648
LAX-SMF,FRI,12631
LAX-SLC,FRI,7490
LAX-SAT,FRI,2285
LAX-SAN,FRI,6479
LAX-SFO,FRI,38557
LAX-SBP,FRI,2249
LAX-SBA,FRI,2499
LAX-SAF,FRI,284
LAX-SMX,FRI,151
LAX-SEA,FRI,4159
LAX-GEG,FRI,349
LAX-STL,FRI,3050
LAX-TPA,FRI,784
LAX-TUS,FRI,5640
LAX-IAD,FRI,4601
LAX-ICT,FRI,246
LAX-OKC,FRI,1228
LAX-HOU,FRI,2167
LAX-HDN,FRI,0
LAS-CAK,FRI,49
LAS-ALB,FRI,245
LAS-ABQ,FRI,1851
LAS-LBE,FRI,340
LAS-AUS,FRI,1617
LAS-BWI,FRI,3502
LAS-LIT,FRI,336
LAS-BHM,FRI,389
LAS-FNT,FRI,398
LAS-BUR,FRI,3570
LAS-BOI,FRI,746
LAS-BDL,FRI,579
LAS-BUF,FRI,650
LAS-CLT,FRI,1436
LAS-MDW,FRI,3007
LAS-ORD,FRI,7280
LAS-CVG,FRI,1487
LAS-CLE,FRI,2901
LAS-DFW,FRI,9112
LAS-DAL,FRI,2955
LAS-HNL,FRI,1344
LAS-DEN,FRI,10487
LAS-DSM,FRI,426
LAS-DTW,FRI,3349
LAS-ELP,FRI,1277
LAS-OMA,FRI,1384
LAS-FLL,FRI,3001
LAS-BOS,FRI,2829
LAS-MKE,FRI,1620
LAS-IAH,FRI,4953
LAS-ATL,FRI,4406
LAS-IND,FRI,1504
LAS-JAX,FRI,31
LAS-JFK,FRI,7302
LAS-CMH,FRI,892
LAS-SNA,FRI,2158
LAS-MCI,FRI,2588
LAS-LGB,FRI,1731
LAS-LAX,FRI,21711
LAS-MSY,FRI,948
LAS-SDF,FRI,463
LAS-LBB,FRI,578
LAS-MEM,FRI,18
LAS-OAK,FRI,5086
LAS-MIA,FRI,1554
LAS-MAF,FRI,1246
LAS-MSP,FRI,3433
LAS-BNA,FRI,1824
LAS-EWR,FRI,2475
LAS-SJC,FRI,4291
LAS-ONT,FRI,3221
LAS-MCO,FRI,1429
LAS-PHL,FRI,3282
LAS-PHX,FRI,10875
LAS-PIT,FRI,615
LAS-PDX,FRI,2260
LAS-RDU,FRI,146
LAS-RNO,FRI,3979
LAS-AMA,FRI,198
LAS-DCA,FRI,245
LAS-SMF,FRI,3156
LAS-SLC,FRI,5306
LAS-SAT,FRI,1618
LAS-SAN,FRI,7595
LAS-SFO,FRI,25377
LAS-SEA,FRI,4270
LAS-GEG,FRI,888
LAS-STL,FRI,2613
LAS-TPA,FRI,1203
LAS-TUS,FRI,1814
LAS-TUL,FRI,433
LAS-IAD,FRI,1752
LAS-ICT,FRI,425
LAS-OKC,FRI,1372
LAS-HOU,FRI,1962
MIA-AUS,FRI,667
MIA-BWI,FRI,2485
MIA-BHM,FRI,1204
MIA-BDL,FRI,1143
MIA-CHS,FRI,872
MIA-CLT,FRI,1786
MIA-ORD,FRI,8380
MIA-CVG,FRI,693
MIA-CLE,FRI,565
MIA-DFW,FRI,8710
MIA-DEN,FRI,4944
MIA-DTW,FRI,1932
MIA-EGE,FRI,87
MIA-GNV,FRI,1087
MIA-BOS,FRI,4108
MIA-IAH,FRI,4873
MIA-ATL,FRI,8787
MIA-JAX,FRI,525
MIA-JFK,FRI,11161
MIA-CMH,FRI,916
MIA-MCI,FRI,1293
MIA-EYW,FRI,811
MIA-LGA,FRI,17226
MIA-LAX,FRI,7092
MIA-MSY,FRI,2331
MIA-LAS,FRI,1642
MIA-MEM,FRI,129
MIA-MSP,FRI,1445
MIA-BNA,FRI,59
MIA-EWR,FRI,6442
MIA-ORF,FRI,216
MIA-MCO,FRI,7537
MIA-PNS,FRI,838
MIA-PHL,FRI,5911
MIA-PHX,FRI,1092
MIA-GSO,FRI,356
MIA-RDU,FRI,1366
MIA-RIC,FRI,95
MIA-DCA,FRI,5965
MIA-SLC,FRI,701
MIA-SAT,FRI,356
MIA-SAN,FRI,398
MIA-SFO,FRI,2328
MIA-SEA,FRI,404
MIA-STL,FRI,1146
MIA-TLH,FRI,417
MIA-TPA,FRI,4316
MIA-IAD,FRI,1992
MSP-ABR,FRI,608
MSP-ALB,FRI,499
MSP-ABQ,FRI,377
MSP-ATW,FRI,435
MSP-AUS,FRI,112
MSP-GRB,FRI,889
MSP-BWI,FRI,1096
MSP-BJI,FRI,453
MSP-BIL,FRI,350
MSP-FNT,FRI,353
MSP-BIS,FRI,895
MSP-LEX,FRI,25
MSP-BOI,FRI,702
MSP-BDL,FRI,421
MSP-BRD,FRI,407
MSP-BUF,FRI,471
MSP-LAN,FRI,196
MSP-BMI,FRI,30
MSP-CWA,FRI,0
MSP-CLT,FRI,1487
MSP-TVC,FRI,188
MSP-MDW,FRI,4700
MSP-ORD,FRI,13945
MSP-CVG,FRI,418
MSP-CLE,FRI,880
MSP-DFW,FRI,4385
MSP-MSN,FRI,1425
MSP-HNL,FRI,44
MSP-DEN,FRI,6614
MSP-DSM,FRI,127
MSP-DTW,FRI,2953
MSP-DIK,FRI,150
MSP-DLH,FRI,283
MSP-OMA,FRI,943
MSP-FAI,FRI,146
MSP-INL,FRI,409
MSP-IMT,FRI,59
MSP-FLL,FRI,290
MSP-FWA,FRI,620
MSP-BZN,FRI,414
MSP-BOS,FRI,2481
MSP-MKE,FRI,1562
MSP-PIA,FRI,0
MSP-IAH,FRI,3627
MSP-GRR,FRI,798
MSP-FCA,FRI,17
MSP-GFK,FRI,370
MSP-GTF,FRI,117
MSP-ROC,FRI,86
MSP-ATL,FRI,3559
MSP-FAR,FRI,1647
MSP-HLN,FRI,135
MSP-IND,FRI,684
MSP-JAC,FRI,122
MSP-JAX,FRI,279
MSP-DAY,FRI,910
MSP-FSD,FRI,2547
MSP-JFK,FRI,1122
MSP-CMH,FRI,126
MSP-SNA,FRI,559
MSP-AZO,FRI,308
MSP-MCI,FRI,1625
MSP-LSE,FRI,33
MSP-LGA,FRI,3770
MSP-LNK,FRI,444
MSP-LAX,FRI,3633
MSP-MSY,FRI,95
MSP-SDF,FRI,254
MSP-MBS,FRI,107
MSP-LAS,FRI,3365
MSP-MEM,FRI,197
MSP-MIA,FRI,791
MSP-MOT,FRI,594
MSP-MSO,FRI,179
MSP-BNA,FRI,798
MSP-EWR,FRI,1994
MSP-ORF,FRI,244
MSP-SJC,FRI,302
MSP-XNA,FRI,183
MSP-MCO,FRI,2074
MSP-PSP,FRI,154
MSP-PHL,FRI,3955
MSP-PHX,FRI,4472
MSP-PIT,FRI,659
MSP-PDX,FRI,1308
MSP-MLI,FRI,0
MSP-RDU,FRI,835
MSP-HIB,FRI,236
MSP-RAP,FRI,892
MSP-RNO,FRI,0
MSP-RHI,FRI,630
MSP-RIC,FRI,879
MSP-RST,FRI,1140
MSP-DCA,FRI,2176
MSP-SMF,FRI,437
MSP-SLC,FRI,799
MSP-SAT,FRI,621
MSP-SAN,FRI,804
MSP-SFO,FRI,4381
MSP-SEA,FRI,2128
MSP-ISN,FRI,833
MSP-SBN,FRI,680
MSP-RSW,FRI,852
MSP-GEG,FRI,318
MSP-STL,FRI,2215
MSP-SYR,FRI,37
MSP-TPA,FRI,1110
MSP-ANC,FRI,405
MSP-CID,FRI,836
MSP-TTN,FRI,1448
MSP-PSC,FRI,246
MSP-TUS,FRI,29
MSP-TUL,FRI,477
MSP-IAD,FRI,750
MSP-ICT,FRI,426
MSP-OKC,FRI,353
BNA-AUS,FRI,1064
BNA-BWI,FRI,3855
BNA-CHS,FRI,567
BNA-CLT,FRI,1049
BNA-MDW,FRI,2417
BNA-ORD,FRI,7655
BNA-CVG,FRI,536
BNA-CLE,FRI,849
BNA-DFW,FRI,5767
BNA-DAL,FRI,1308
BNA-DEN,FRI,3621
BNA-DTW,FRI,2936
BNA-FLL,FRI,1176
BNA-BOS,FRI,1177
BNA-IAH,FRI,2276
BNA-ATL,FRI,3962
BNA-JAX,FRI,1134
BNA-JFK,FRI,611
BNA-CMH,FRI,929
BNA-MCI,FRI,1293
BNA-LGA,FRI,7928
BNA-LAX,FRI,1720
BNA-MSY,FRI,1184
BNA-LAS,FRI,837
BNA-OAK,FRI,342
BNA-MIA,FRI,114
BNA-MSP,FRI,2438
BNA-EWR,FRI,3253
BNA-ECP,FRI,807
BNA-MCO,FRI,2291
BNA-PNS,FRI,918
BNA-PHL,FRI,1266
BNA-PHX,FRI,942
BNA-PIT,FRI,702
BNA-RDU,FRI,1501
BNA-DCA,FRI,708
BNA-SLC,FRI,722
BNA-SAT,FRI,750
BNA-SAN,FRI,166
BNA-SEA,FRI,172
BNA-RSW,FRI,123
BNA-STL,FRI,720
BNA-TPA,FRI,1768
BNA-TTN,FRI,0
BNA-IAD,FRI,53
BNA-HOU,FRI,1732
EWR-CAK,FRI,89
EWR-ALB,FRI,113
EWR-AVL,FRI,154
EWR-AUS,FRI,669
EWR-BWI,FRI,988
EWR-BDL,FRI,274
EWR-BUF,FRI,975
EWR-BTV,FRI,464
EWR-CHS,FRI,1767
EWR-CLT,FRI,4665
EWR-TVC,FRI,17
EWR-MDW,FRI,2809
EWR-ORD,FRI,10169
EWR-CVG,FRI,2308
EWR-CLE,FRI,3259
EWR-DFW,FRI,3801
EWR-MSN,FRI,707
EWR-HNL,FRI,911
EWR-DEN,FRI,4645
EWR-DSM,FRI,644
EWR-DTW,FRI,3262
EWR-EGE,FRI,153
EWR-OMA,FRI,937
EWR-FLL,FRI,7147
EWR-BOS,FRI,7842
EWR-MKE,FRI,1586
EWR-IAH,FRI,6194
EWR-GRR,FRI,499
EWR-ROC,FRI,662
EWR-GSP,FRI,964
EWR-ATL,FRI,8699
EWR-IND,FRI,1655
EWR-JAC,FRI,0
EWR-JAX,FRI,1683
EWR-DAY,FRI,1094
EWR-CMH,FRI,837
EWR-SNA,FRI,852
EWR-MCI,FRI,776
EWR-LAX,FRI,7775
EWR-MSY,FRI,1672
EWR-SDF,FRI,1090
EWR-MHT,FRI,1265
EWR-LAS,FRI,3443
EWR-TYS,FRI,740
EWR-MEM,FRI,1497
EWR-MIA,FRI,4570
EWR-MSP,FRI,1087
EWR-MYR,FRI,0
EWR-BNA,FRI,3498
EWR-ORF,FRI,385
EWR-XNA,FRI,334
EWR-MCO,FRI,11272
EWR-PBI,FRI,4506
EWR-PHX,FRI,5007
EWR-GSO,FRI,1595
EWR-PIT,FRI,202
EWR-PDX,FRI,545
EWR-PWM,FRI,688
EWR-RDU,FRI,1410
EWR-RIC,FRI,1738
EWR-DCA,FRI,4008
EWR-SLC,FRI,473
EWR-SAT,FRI,746
EWR-SAN,FRI,1246
EWR-SFO,FRI,11281
EWR-SRQ,FRI,216
EWR-SAV,FRI,858
EWR-SEA,FRI,1879
EWR-SBN,FRI,1126
EWR-RSW,FRI,1441
EWR-STL,FRI,2673
EWR-SYR,FRI,486
EWR-TPA,FRI,4147
EWR-PVD,FRI,639
EWR-TUL,FRI,27
EWR-IAD,FRI,868
EWR-AVP,FRI,30
EWR-OKC,FRI,630
EWR-HOU,FRI,1784
MCO-CAK,FRI,535
MCO-ALB,FRI,767
MCO-ABQ,FRI,0
MCO-LBE,FRI,1085
MCO-ACY,FRI,1158
MCO-AUS,FRI,1377
MCO-BWI,FRI,5658
MCO-BHM,FRI,672
MCO-FNT,FRI,487
MCO-BDL,FRI,3103
MCO-BUF,FRI,2764
MCO-BMI,FRI,653
MCO-CLT,FRI,4249
MCO-MDW,FRI,3773
MCO-ORD,FRI,13217
MCO-CVG,FRI,2402
MCO-CLE,FRI,2276
MCO-DFW,FRI,8366
MCO-DAL,FRI,1294
MCO-DEN,FRI,5681
MCO-DTW,FRI,4998
MCO-OMA,FRI,0
MCO-FLL,FRI,1092
MCO-BOS,FRI,4836
MCO-MKE,FRI,1740
MCO-IAH,FRI,7006
MCO-GRR,FRI,225
MCO-ROC,FRI,463
MCO-MDT,FRI,69
MCO-ATL,FRI,11512
MCO-IND,FRI,2005
MCO-DAY,FRI,1038
MCO-JFK,FRI,14867
MCO-CMH,FRI,2268
MCO-MCI,FRI,1256
MCO-LGA,FRI,12227
MCO-ISP,FRI,1148
MCO-LAX,FRI,5136
MCO-MSY,FRI,1723
MCO-SDF,FRI,1012
MCO-MHT,FRI,1478
MCO-LAS,FRI,1324
MCO-MEM,FRI,260
MCO-MIA,FRI,7733
MCO-MSP,FRI,2263
MCO-BNA,FRI,2046
MCO-EWR,FRI,9695
MCO-ORF,FRI,681
MCO-PHL,FRI,9297
MCO-PHX,FRI,1944
MCO-PIT,FRI,2797
MCO-RDU,FRI,871
MCO-RIC,FRI,1930
MCO-DCA,FRI,6694
MCO-SLC,FRI,2064
MCO-SAT,FRI,494
MCO-SAN,FRI,229
MCO-SFO,FRI,1140
MCO-SEA,FRI,0
MCO-STL,FRI,2616
MCO-SWF,FRI,585
MCO-SYR,FRI,916
MCO-PVD,FRI,3464
MCO-TTN,FRI,638
MCO-IAD,FRI,3905
MCO-HPN,FRI,3488
MCO-HOU,FRI,1899
MCO-ORH,FRI,197
PHL-AUS,FRI,565
PHL-CLT,FRI,4079
PHL-MDW,FRI,3779
PHL-ORD,FRI,10751
PHL-CLE,FRI,149
PHL-DFW,FRI,8308
PHL-DAL,FRI,486
PHL-DEN,FRI,4385
PHL-DTW,FRI,3740
PHL-FLL,FRI,3782
PHL-BOS,FRI,10713
PHL-IAH,FRI,5067
PHL-ATL,FRI,12156
PHL-IND,FRI,1022
PHL-JAX,FRI,302
PHL-LGA,FRI,19
PHL-LAX,FRI,3466
PHL-MSY,FRI,346
PHL-LAS,FRI,4265
PHL-MIA,FRI,7222
PHL-MSP,FRI,4148
PHL-MYR,FRI,1221
PHL-BNA,FRI,1544
PHL-MCO,FRI,11086
PHL-PBI,FRI,2008
PHL-PHX,FRI,3893
PHL-PIT,FRI,890
PHL-PDX,FRI,208
PHL-RDU,FRI,1588
PHL-DCA,FRI,64
PHL-SMF,FRI,141
PHL-SLC,FRI,1074
PHL-SAT,FRI,707
PHL-SAN,FRI,1307
PHL-SFO,FRI,3667
PHL-SEA,FRI,773
PHL-RSW,FRI,1819
PHL-STL,FRI,980
PHL-TPA,FRI,3198
PHL-PVD,FRI,161
PHX-ABQ,FRI,3085
PHX-AUS,FRI,2916
PHX-BWI,FRI,2119
PHX-LIT,FRI,554
PHX-BUR,FRI,2468
PHX-BOI,FRI,1233
PHX-BUF,FRI,1206
PHX-CLT,FRI,3109
PHX-MDW,FRI,2305
PHX-ORD,FRI,7999
PHX-CVG,FRI,215
PHX-CLE,FRI,1631
PHX-DFW,FRI,7771
PHX-DAL,FRI,4020
PHX-HNL,FRI,2153
PHX-DEN,FRI,13747
PHX-DSM,FRI,0
PHX-DTW,FRI,3108
PHX-DRO,FRI,440
PHX-ELP,FRI,1987
PHX-KOA,FRI,300
PHX-OMA,FRI,792
PHX-FLG,FRI,3282
PHX-FLL,FRI,993
PHX-FAT,FRI,429
PHX-BOS,FRI,2566
PHX-MKE,FRI,1822
PHX-IAH,FRI,5786
PHX-GJT,FRI,1009
PHX-ATL,FRI,4235
PHX-IND,FRI,2667
PHX-JFK,FRI,4466
PHX-CMH,FRI,2128
PHX-SNA,FRI,3953
PHX-OGG,FRI,1414
PHX-MCI,FRI,3110
PHX-LIH,FRI,1185
PHX-LAX,FRI,15401
PHX-MSY,FRI,553
PHX-SDF,FRI,228
PHX-LAS,FRI,10300
PHX-BFL,FRI,1143
PHX-OAK,FRI,3136
PHX-MIA,FRI,1602
PHX-MSP,FRI,4562
PHX-MRY,FRI,880
PHX-MTJ,FRI,0
PHX-BNA,FRI,1524
PHX-EWR,FRI,3308
PHX-SJC,FRI,4372
PHX-ONT,FRI,5490
PHX-MCO,FRI,2451
PHX-PSP,FRI,3083
PHX-PHL,FRI,3548
PHX-PIT,FRI,1061
