ROUTE,DAY,DELAY
MSP-SNA (Minneapolis-St Paul International/Wold-Chamberlain  to John Wayne -Orange County ),WED,539
MSP-AZO (Minneapolis-St Paul International/Wold-Chamberlain  to Kalamazoo Battle Creek International ),WED,154
MSP-MCI (Minneapolis-St Paul International/Wold-Chamberlain  to Kansas City International ),WED,2062
MSP-LSE (Minneapolis-St Paul International/Wold-Chamberlain  to La Crosse Municipal ),WED,418
MSP-LGA (Minneapolis-St Paul International/Wold-Chamberlain  to La Guardia ),WED,4147
MSP-LNK (Minneapolis-St Paul International/Wold-Chamberlain  to Lincoln ),WED,682
MSP-LAX (Minneapolis-St Paul International/Wold-Chamberlain  to Los Angeles International ),WED,3849
MSP-MSY (Minneapolis-St Paul International/Wold-Chamberlain  to Louis Armstrong New Orleans International ),WED,365
MSP-SDF (Minneapolis-St Paul International/Wold-Chamberlain  to Louisville International Standiford Field),WED,248
MSP-MBS (Minneapolis-St Paul International/Wold-Chamberlain  to MBS International ),WED,25
MSP-LAS (Minneapolis-St Paul International/Wold-Chamberlain  to McCarran International ),WED,2954
MSP-MEM (Minneapolis-St Paul International/Wold-Chamberlain  to Memphis International ),WED,521
MSP-MIA (Minneapolis-St Paul International/Wold-Chamberlain  to Miami International ),WED,1640
MSP-MOT (Minneapolis-St Paul International/Wold-Chamberlain  to Minot International ),WED,988
MSP-MSO (Minneapolis-St Paul International/Wold-Chamberlain  to Missoula International ),WED,292
MSP-BNA (Minneapolis-St Paul International/Wold-Chamberlain  to Nashville International ),WED,1809
MSP-EWR (Minneapolis-St Paul International/Wold-Chamberlain  to Newark Liberty International ),WED,2731
MSP-ORF (Minneapolis-St Paul International/Wold-Chamberlain  to Norfolk International ),WED,254
MSP-SJC (Minneapolis-St Paul International/Wold-Chamberlain  to Norman Y. Mineta San Jose International ),WED,461
MSP-XNA (Minneapolis-St Paul International/Wold-Chamberlain  to Northwest Arkansas Regional ),WED,819
MSP-MCO (Minneapolis-St Paul International/Wold-Chamberlain  to Orlando International ),WED,1895
MSP-PSP (Minneapolis-St Paul International/Wold-Chamberlain  to Palm Springs International ),WED,71
MSP-PHL (Minneapolis-St Paul International/Wold-Chamberlain  to Philadelphia International ),WED,2719
MSP-PHX (Minneapolis-St Paul International/Wold-Chamberlain  to Phoenix Sky Harbor International ),WED,4309
MSP-PIT (Minneapolis-St Paul International/Wold-Chamberlain  to Pittsburgh International ),WED,367
MSP-PDX (Minneapolis-St Paul International/Wold-Chamberlain  to Portland International ),WED,1038
MSP-MLI (Minneapolis-St Paul International/Wold-Chamberlain  to Quad City International ),WED,62
MSP-RDU (Minneapolis-St Paul International/Wold-Chamberlain  to Raleigh Durham International ),WED,942
MSP-HIB (Minneapolis-St Paul International/Wold-Chamberlain  to Range Regional ),WED,298
MSP-RAP (Minneapolis-St Paul International/Wold-Chamberlain  to Rapid City Regional ),WED,1620
MSP-RNO (Minneapolis-St Paul International/Wold-Chamberlain  to Reno Tahoe International ),WED,0
MSP-RHI (Minneapolis-St Paul International/Wold-Chamberlain  to Rhinelander Oneida County ),WED,798
MSP-RIC (Minneapolis-St Paul International/Wold-Chamberlain  to Richmond International ),WED,1123
MSP-RST (Minneapolis-St Paul International/Wold-Chamberlain  to Rochester International ),WED,869
MSP-DCA (Minneapolis-St Paul International/Wold-Chamberlain  to Ronald Reagan Washington National ),WED,1958
MSP-SMF (Minneapolis-St Paul International/Wold-Chamberlain  to Sacramento International ),WED,402
MSP-SLC (Minneapolis-St Paul International/Wold-Chamberlain  to Salt Lake City International ),WED,1162
MSP-SAT (Minneapolis-St Paul International/Wold-Chamberlain  to San Antonio International ),WED,285
MSP-SAN (Minneapolis-St Paul International/Wold-Chamberlain  to San Diego International ),WED,1299
MSP-SFO (Minneapolis-St Paul International/Wold-Chamberlain  to San Francisco International ),WED,3341
MSP-SEA (Minneapolis-St Paul International/Wold-Chamberlain  to Seattle Tacoma International ),WED,1976
MSP-ISN (Minneapolis-St Paul International/Wold-Chamberlain  to Sloulin Field International ),WED,960
MSP-SBN (Minneapolis-St Paul International/Wold-Chamberlain  to South Bend Regional ),WED,654
MSP-RSW (Minneapolis-St Paul International/Wold-Chamberlain  to Southwest Florida International ),WED,1379
MSP-GEG (Minneapolis-St Paul International/Wold-Chamberlain  to Spokane International ),WED,495
MSP-STL (Minneapolis-St Paul International/Wold-Chamberlain  to St Louis Lambert International ),WED,3196
MSP-SYR (Minneapolis-St Paul International/Wold-Chamberlain  to Syracuse Hancock International ),WED,198
MSP-TPA (Minneapolis-St Paul International/Wold-Chamberlain  to Tampa International ),WED,1176
MSP-ANC (Minneapolis-St Paul International/Wold-Chamberlain  to Ted Stevens Anchorage International ),WED,540
MSP-CID (Minneapolis-St Paul International/Wold-Chamberlain  to The Eastern Iowa ),WED,1179
MSP-TTN (Minneapolis-St Paul International/Wold-Chamberlain  to Trenton Mercer ),WED,383
MSP-PSC (Minneapolis-St Paul International/Wold-Chamberlain  to Tri Cities ),WED,36
MSP-TUS (Minneapolis-St Paul International/Wold-Chamberlain  to Tucson International ),WED,157
MSP-TUL (Minneapolis-St Paul International/Wold-Chamberlain  to Tulsa International ),WED,696
MSP-IAD (Minneapolis-St Paul International/Wold-Chamberlain  to Washington Dulles International ),WED,835
MSP-ICT (Minneapolis-St Paul International/Wold-Chamberlain  to Wichita Eisenhower National ),WED,682
MSP-OKC (Minneapolis-St Paul International/Wold-Chamberlain  to Will Rogers World ),WED,746
BNA-AUS (Nashville International  to Austin Bergstrom International ),WED,991
BNA-BWI (Nashville International  to Baltimore/Washington International Thurgood Marshall ),WED,2762
BNA-CHS (Nashville International  to Charleston Air Force Base-International ),WED,222
BNA-CLT (Nashville International  to Charlotte Douglas International ),WED,1811
BNA-MDW (Nashville International  to Chicago Midway International ),WED,2900
BNA-ORD (Nashville International  to Chicago OHare International ),WED,9955
BNA-CVG (Nashville International  to Cincinnati Northern Kentucky International ),WED,1050
BNA-CLE (Nashville International  to Cleveland Hopkins International ),WED,945
BNA-DFW (Nashville International  to Dallas Fort Worth International ),WED,3575
BNA-DAL (Nashville International  to Dallas Love Field),WED,1096
BNA-DEN (Nashville International  to Denver International ),WED,2880
BNA-DTW (Nashville International  to Detroit Metropolitan Wayne County ),WED,2238
BNA-FLL (Nashville International  to Fort Lauderdale Hollywood International ),WED,1569
BNA-BOS (Nashville International  to General Edward Lawrence Logan International ),WED,1043
BNA-IAH (Nashville International  to George Bush Intercontinental Houston ),WED,4080
BNA-ATL (Nashville International  to Hartsfield Jackson Atlanta International ),WED,5481
BNA-JAX (Nashville International  to Jacksonville International ),WED,772
BNA-JFK (Nashville International  to John F Kennedy International ),WED,688
BNA-CMH (Nashville International  to John Glenn Columbus International ),WED,834
BNA-MCI (Nashville International  to Kansas City International ),WED,1998
BNA-LGA (Nashville International  to La Guardia ),WED,6136
BNA-LAX (Nashville International  to Los Angeles International ),WED,2493
BNA-MSY (Nashville International  to Louis Armstrong New Orleans International ),WED,1113
BNA-LAS (Nashville International  to McCarran International ),WED,733
BNA-OAK (Nashville International  to Metropolitan Oakland International ),WED,194
BNA-MIA (Nashville International  to Miami International ),WED,30
BNA-MSP (Nashville International  to Minneapolis-St Paul International/Wold-Chamberlain ),WED,921
BNA-EWR (Nashville International  to Newark Liberty International ),WED,3377
BNA-ECP (Nashville International  to Northwest Florida Beaches International ),WED,761
BNA-MCO (Nashville International  to Orlando International ),WED,1735
BNA-PNS (Nashville International  to Pensacola Regional ),WED,1039
BNA-PHL (Nashville International  to Philadelphia International ),WED,1265
BNA-PHX (Nashville International  to Phoenix Sky Harbor International ),WED,714
BNA-PIT (Nashville International  to Pittsburgh International ),WED,716
BNA-RDU (Nashville International  to Raleigh Durham International ),WED,1043
BNA-DCA (Nashville International  to Ronald Reagan Washington National ),WED,1359
BNA-SLC (Nashville International  to Salt Lake City International ),WED,1177
BNA-SAT (Nashville International  to San Antonio International ),WED,510
BNA-SAN (Nashville International  to San Diego International ),WED,299
BNA-SEA (Nashville International  to Seattle Tacoma International ),WED,22
BNA-RSW (Nashville International  to Southwest Florida International ),WED,125
BNA-STL (Nashville International  to St Louis Lambert International ),WED,1445
BNA-TPA (Nashville International  to Tampa International ),WED,2200
BNA-IAD (Nashville International  to Washington Dulles International ),WED,0
BNA-HOU (Nashville International  to William P Hobby ),WED,2214
EWR-CAK (Newark Liberty International  to Akron Canton Regional ),WED,58
EWR-ALB (Newark Liberty International  to Albany International ),WED,186
EWR-AVL (Newark Liberty International  to Asheville Regional ),WED,488
EWR-AUS (Newark Liberty International  to Austin Bergstrom International ),WED,1684
EWR-BWI (Newark Liberty International  to Baltimore/Washington International Thurgood Marshall ),WED,715
EWR-BDL (Newark Liberty International  to Bradley International ),WED,397
EWR-BUF (Newark Liberty International  to Buffalo Niagara International ),WED,646
EWR-BTV (Newark Liberty International  to Burlington International ),WED,1221
EWR-CHS (Newark Liberty International  to Charleston Air Force Base-International ),WED,2215
EWR-CLT (Newark Liberty International  to Charlotte Douglas International ),WED,6755
EWR-MDW (Newark Liberty International  to Chicago Midway International ),WED,4245
EWR-ORD (Newark Liberty International  to Chicago OHare International ),WED,11356
EWR-CVG (Newark Liberty International  to Cincinnati Northern Kentucky International ),WED,2600
EWR-CLE (Newark Liberty International  to Cleveland Hopkins International ),WED,2542
EWR-DFW (Newark Liberty International  to Dallas Fort Worth International ),WED,4896
EWR-MSN (Newark Liberty International  to Dane County Regional Truax Field),WED,723
EWR-HNL (Newark Liberty International  to Daniel K Inouye International ),WED,493
EWR-DEN (Newark Liberty International  to Denver International ),WED,6025
EWR-DSM (Newark Liberty International  to Des Moines International ),WED,894
EWR-DTW (Newark Liberty International  to Detroit Metropolitan Wayne County ),WED,4166
EWR-EGE (Newark Liberty International  to Eagle County Regional ),WED,19
EWR-OMA (Newark Liberty International  to Eppley Airfield),WED,898
EWR-FLL (Newark Liberty International  to Fort Lauderdale Hollywood International ),WED,7028
EWR-BZN (Newark Liberty International  to Gallatin Field),WED,276
EWR-BOS (Newark Liberty International  to General Edward Lawrence Logan International ),WED,12728
EWR-MKE (Newark Liberty International  to General Mitchell International ),WED,1676
EWR-IAH (Newark Liberty International  to George Bush Intercontinental Houston ),WED,7312
EWR-GRR (Newark Liberty International  to Gerald R. Ford International ),WED,599
EWR-ROC (Newark Liberty International  to Greater Rochester International ),WED,1140
EWR-GSP (Newark Liberty International  to Greenville Spartanburg International ),WED,1267
EWR-ATL (Newark Liberty International  to Hartsfield Jackson Atlanta International ),WED,10111
EWR-IND (Newark Liberty International  to Indianapolis International ),WED,2388
EWR-JAC (Newark Liberty International  to Jackson Hole ),WED,44
EWR-JAX (Newark Liberty International  to Jacksonville International ),WED,2095
EWR-DAY (Newark Liberty International  to James M Cox Dayton International ),WED,1955
EWR-CMH (Newark Liberty International  to John Glenn Columbus International ),WED,1455
EWR-SNA (Newark Liberty International  to John Wayne -Orange County ),WED,905
EWR-MCI (Newark Liberty International  to Kansas City International ),WED,962
EWR-LAX (Newark Liberty International  to Los Angeles International ),WED,9597
EWR-MSY (Newark Liberty International  to Louis Armstrong New Orleans International ),WED,2497
EWR-SDF (Newark Liberty International  to Louisville International Standiford Field),WED,858
EWR-MHT (Newark Liberty International  to Manchester-Boston Regional ),WED,881
EWR-LAS (Newark Liberty International  to McCarran International ),WED,3387
EWR-TYS (Newark Liberty International  to McGhee Tyson ),WED,1596
EWR-MEM (Newark Liberty International  to Memphis International ),WED,1853
EWR-MIA (Newark Liberty International  to Miami International ),WED,4299
EWR-MSP (Newark Liberty International  to Minneapolis-St Paul International/Wold-Chamberlain ),WED,3437
EWR-BNA (Newark Liberty International  to Nashville International ),WED,3662
EWR-ORF (Newark Liberty International  to Norfolk International ),WED,1347
EWR-XNA (Newark Liberty International  to Northwest Arkansas Regional ),WED,624
EWR-MCO (Newark Liberty International  to Orlando International ),WED,9968
EWR-PBI (Newark Liberty International  to Palm Beach International ),WED,6205
EWR-PHX (Newark Liberty International  to Phoenix Sky Harbor International ),WED,3823
EWR-GSO (Newark Liberty International  to Piedmont Triad International ),WED,1413
EWR-PIT (Newark Liberty International  to Pittsburgh International ),WED,712
EWR-PDX (Newark Liberty International  to Portland International ),WED,1020
EWR-PWM (Newark Liberty International  to Portland International Jetport ),WED,1668
EWR-RDU (Newark Liberty International  to Raleigh Durham International ),WED,2052
EWR-RIC (Newark Liberty International  to Richmond International ),WED,2290
EWR-DCA (Newark Liberty International  to Ronald Reagan Washington National ),WED,3836
EWR-SLC (Newark Liberty International  to Salt Lake City International ),WED,493
EWR-SAT (Newark Liberty International  to San Antonio International ),WED,1027
EWR-SAN (Newark Liberty International  to San Diego International ),WED,1386
EWR-SFO (Newark Liberty International  to San Francisco International ),WED,12644
EWR-SRQ (Newark Liberty International  to Sarasota Bradenton International ),WED,168
EWR-SAV (Newark Liberty International  to Savannah Hilton Head International ),WED,2072
EWR-SEA (Newark Liberty International  to Seattle Tacoma International ),WED,2397
EWR-SBN (Newark Liberty International  to South Bend Regional ),WED,1058
EWR-RSW (Newark Liberty International  to Southwest Florida International ),WED,2555
EWR-STL (Newark Liberty International  to St Louis Lambert International ),WED,3407
EWR-SYR (Newark Liberty International  to Syracuse Hancock International ),WED,1321
EWR-TPA (Newark Liberty International  to Tampa International ),WED,5149
EWR-PVD (Newark Liberty International  to Theodore Francis Green State ),WED,952
EWR-IAD (Newark Liberty International  to Washington Dulles International ),WED,1706
EWR-AVP (Newark Liberty International  to Wilkes Barre Scranton International ),WED,70
EWR-OKC (Newark Liberty International  to Will Rogers World ),WED,438
EWR-HOU (Newark Liberty International  to William P Hobby ),WED,2094
MCO-CAK (Orlando International  to Akron Canton Regional ),WED,914
MCO-ALB (Orlando International  to Albany International ),WED,1154
MCO-ABQ (Orlando International  to Albuquerque International Sunport),WED,429
MCO-LBE (Orlando International  to Arnold Palmer Regional ),WED,967
MCO-ACY (Orlando International  to Atlantic City International ),WED,1652
MCO-AUS (Orlando International  to Austin Bergstrom International ),WED,1410
MCO-BWI (Orlando International  to Baltimore/Washington International Thurgood Marshall ),WED,3750
MCO-BHM (Orlando International  to Birmingham-Shuttlesworth International ),WED,595
MCO-FNT (Orlando International  to Bishop International ),WED,749
MCO-BDL (Orlando International  to Bradley International ),WED,2887
MCO-BUF (Orlando International  to Buffalo Niagara International ),WED,2328
MCO-CLT (Orlando International  to Charlotte Douglas International ),WED,3712
MCO-MDW (Orlando International  to Chicago Midway International ),WED,4417
MCO-ORD (Orlando International  to Chicago OHare International ),WED,11029
MCO-CVG (Orlando International  to Cincinnati Northern Kentucky International ),WED,1969
MCO-CLE (Orlando International  to Cleveland Hopkins International ),WED,2098
MCO-DFW (Orlando International  to Dallas Fort Worth International ),WED,8109
MCO-DAL (Orlando International  to Dallas Love Field),WED,919
MCO-DEN (Orlando International  to Denver International ),WED,6660
MCO-DTW (Orlando International  to Detroit Metropolitan Wayne County ),WED,3867
MCO-OMA (Orlando International  to Eppley Airfield),WED,348
MCO-FLL (Orlando International  to Fort Lauderdale Hollywood International ),WED,1816
MCO-BOS (Orlando International  to General Edward Lawrence Logan International ),WED,4438
MCO-MKE (Orlando International  to General Mitchell International ),WED,1963
MCO-IAH (Orlando International  to George Bush Intercontinental Houston ),WED,5234
MCO-GRR (Orlando International  to Gerald R. Ford International ),WED,391
MCO-ROC (Orlando International  to Greater Rochester International ),WED,506
MCO-ATL (Orlando International  to Hartsfield Jackson Atlanta International ),WED,11924
MCO-IND (Orlando International  to Indianapolis International ),WED,2136
MCO-DAY (Orlando International  to James M Cox Dayton International ),WED,571
MCO-JFK (Orlando International  to John F Kennedy International ),WED,15238
MCO-CMH (Orlando International  to John Glenn Columbus International ),WED,1001
MCO-MCI (Orlando International  to Kansas City International ),WED,1050
MCO-LGA (Orlando International  to La Guardia ),WED,10933
MCO-ISP (Orlando International  to Long Island Mac Arthur ),WED,1634
MCO-LAX (Orlando International  to Los Angeles International ),WED,4838
MCO-MSY (Orlando International  to Louis Armstrong New Orleans International ),WED,1325
MCO-SDF (Orlando International  to Louisville International Standiford Field),WED,641
MCO-MHT (Orlando International  to Manchester-Boston Regional ),WED,959
MCO-LAS (Orlando International  to McCarran International ),WED,1034
MCO-MEM (Orlando International  to Memphis International ),WED,330
MCO-MIA (Orlando International  to Miami International ),WED,4403
MCO-MSP (Orlando International  to Minneapolis-St Paul International/Wold-Chamberlain ),WED,978
MCO-BNA (Orlando International  to Nashville International ),WED,2460
MCO-ILG (Orlando International  to New Castle ),WED,62
MCO-EWR (Orlando International  to Newark Liberty International ),WED,11767
MCO-ORF (Orlando International  to Norfolk International ),WED,1057
MCO-PHL (Orlando International  to Philadelphia International ),WED,10374
MCO-PHX (Orlando International  to Phoenix Sky Harbor International ),WED,1389
MCO-PIT (Orlando International  to Pittsburgh International ),WED,2286
MCO-RDU (Orlando International  to Raleigh Durham International ),WED,1764
MCO-RIC (Orlando International  to Richmond International ),WED,1597
MCO-DCA (Orlando International  to Ronald Reagan Washington National ),WED,4794
MCO-SLC (Orlando International  to Salt Lake City International ),WED,1362
MCO-SAT (Orlando International  to San Antonio International ),WED,667
MCO-SAN (Orlando International  to San Diego International ),WED,313
MCO-SFO (Orlando International  to San Francisco International ),WED,976
MCO-SEA (Orlando International  to Seattle Tacoma International ),WED,0
MCO-STL (Orlando International  to St Louis Lambert International ),WED,2489
MCO-SWF (Orlando International  to Stewart International ),WED,473
MCO-SYR (Orlando International  to Syracuse Hancock International ),WED,433
MCO-PVD (Orlando International  to Theodore Francis Green State ),WED,4870
MCO-TTN (Orlando International  to Trenton Mercer ),WED,1493
MCO-IAD (Orlando International  to Washington Dulles International ),WED,4353
MCO-HPN (Orlando International  to Westchester County ),WED,1727
MCO-HOU (Orlando International  to William P Hobby ),WED,1648
MCO-ORH (Orlando International  to Worcester Regional ),WED,94
PHL-AUS (Philadelphia International  to Austin Bergstrom International ),WED,543
PHL-BDL (Philadelphia International  to Bradley International ),WED,0
PHL-CLT (Philadelphia International  to Charlotte Douglas International ),WED,4076
PHL-MDW (Philadelphia International  to Chicago Midway International ),WED,3670
PHL-ORD (Philadelphia International  to Chicago OHare International ),WED,9939
PHL-CLE (Philadelphia International  to Cleveland Hopkins International ),WED,134
PHL-DFW (Philadelphia International  to Dallas Fort Worth International ),WED,6395
PHL-DAL (Philadelphia International  to Dallas Love Field),WED,129
PHL-DEN (Philadelphia International  to Denver International ),WED,3561
PHL-DTW (Philadelphia International  to Detroit Metropolitan Wayne County ),WED,3103
PHL-FLL (Philadelphia International  to Fort Lauderdale Hollywood International ),WED,2723
PHL-BOS (Philadelphia International  to General Edward Lawrence Logan International ),WED,10544
PHL-IAH (Philadelphia International  to George Bush Intercontinental Houston ),WED,4980
PHL-ATL (Philadelphia International  to Hartsfield Jackson Atlanta International ),WED,13572
PHL-IND (Philadelphia International  to Indianapolis International ),WED,342
PHL-JAX (Philadelphia International  to Jacksonville International ),WED,618
PHL-LGA (Philadelphia International  to La Guardia ),WED,38
PHL-LAX (Philadelphia International  to Los Angeles International ),WED,3039
PHL-MSY (Philadelphia International  to Louis Armstrong New Orleans International ),WED,427
PHL-LAS (Philadelphia International  to McCarran International ),WED,4386
PHL-MIA (Philadelphia International  to Miami International ),WED,5761
PHL-MSP (Philadelphia International  to Minneapolis-St Paul International/Wold-Chamberlain ),WED,3371
PHL-MYR (Philadelphia International  to Myrtle Beach International ),WED,592
PHL-BNA (Philadelphia International  to Nashville International ),WED,1192
PHL-MCO (Philadelphia International  to Orlando International ),WED,10270
PHL-PBI (Philadelphia International  to Palm Beach International ),WED,1760
PHL-PHX (Philadelphia International  to Phoenix Sky Harbor International ),WED,3740
PHL-PIT (Philadelphia International  to Pittsburgh International ),WED,885
PHL-PDX (Philadelphia International  to Portland International ),WED,370
PHL-RDU (Philadelphia International  to Raleigh Durham International ),WED,1637
PHL-DCA (Philadelphia International  to Ronald Reagan Washington National ),WED,29
PHL-SMF (Philadelphia International  to Sacramento International ),WED,151
PHL-SLC (Philadelphia International  to Salt Lake City International ),WED,1047
PHL-SAT (Philadelphia International  to San Antonio International ),WED,438
PHL-SAN (Philadelphia International  to San Diego International ),WED,810
PHL-SFO (Philadelphia International  to San Francisco International ),WED,3921
PHL-SEA (Philadelphia International  to Seattle Tacoma International ),WED,1032
PHL-RSW (Philadelphia International  to Southwest Florida International ),WED,1205
PHL-STL (Philadelphia International  to St Louis Lambert International ),WED,2189
PHL-TPA (Philadelphia International  to Tampa International ),WED,4494
PHL-PVD (Philadelphia International  to Theodore Francis Green State ),WED,187
PHX-ABQ (Phoenix Sky Harbor International  to Albuquerque International Sunport),WED,2229
PHX-AUS (Phoenix Sky Harbor International  to Austin Bergstrom International ),WED,2584
PHX-BWI (Phoenix Sky Harbor International  to Baltimore/Washington International Thurgood Marshall ),WED,2083
PHX-LIT (Phoenix Sky Harbor International  to Bill & Hillary Clinton National /Adams Field),WED,243
PHX-BUR (Phoenix Sky Harbor International  to Bob Hope ),WED,1670
PHX-BOI (Phoenix Sky Harbor International  to Boise Air Terminal/Gowen Field),WED,972
PHX-BUF (Phoenix Sky Harbor International  to Buffalo Niagara International ),WED,456
PHX-CLT (Phoenix Sky Harbor International  to Charlotte Douglas International ),WED,2825
PHX-MDW (Phoenix Sky Harbor International  to Chicago Midway International ),WED,2315
PHX-ORD (Phoenix Sky Harbor International  to Chicago OHare International ),WED,8543
PHX-CVG (Phoenix Sky Harbor International  to Cincinnati Northern Kentucky International ),WED,402
PHX-CLE (Phoenix Sky Harbor International  to Cleveland Hopkins International ),WED,1096
PHX-DFW (Phoenix Sky Harbor International  to Dallas Fort Worth International ),WED,4995
PHX-DAL (Phoenix Sky Harbor International  to Dallas Love Field),WED,2227
PHX-HNL (Phoenix Sky Harbor International  to Daniel K Inouye International ),WED,1238
PHX-DEN (Phoenix Sky Harbor International  to Denver International ),WED,11509
PHX-DSM (Phoenix Sky Harbor International  to Des Moines International ),WED,58
PHX-DTW (Phoenix Sky Harbor International  to Detroit Metropolitan Wayne County ),WED,2555
PHX-DRO (Phoenix Sky Harbor International  to Durango La Plata County ),WED,567
PHX-ELP (Phoenix Sky Harbor International  to El Paso International ),WED,2591
PHX-KOA (Phoenix Sky Harbor International  to Ellison Onizuka Kona International At Keahole ),WED,222
PHX-OMA (Phoenix Sky Harbor International  to Eppley Airfield),WED,1332
PHX-FLG (Phoenix Sky Harbor International  to Flagstaff Pulliam ),WED,2525
PHX-FLL (Phoenix Sky Harbor International  to Fort Lauderdale Hollywood International ),WED,884
PHX-FAT (Phoenix Sky Harbor International  to Fresno Yosemite International ),WED,466
PHX-BOS (Phoenix Sky Harbor International  to General Edward Lawrence Logan International ),WED,1526
PHX-MKE (Phoenix Sky Harbor International  to General Mitchell International ),WED,1549
PHX-IAH (Phoenix Sky Harbor International  to George Bush Intercontinental Houston ),WED,4681
PHX-GJT (Phoenix Sky Harbor International  to Grand Junction Regional ),WED,1247
PHX-ATL (Phoenix Sky Harbor International  to Hartsfield Jackson Atlanta International ),WED,3548
PHX-IND (Phoenix Sky Harbor International  to Indianapolis International ),WED,2159
PHX-JFK (Phoenix Sky Harbor International  to John F Kennedy International ),WED,3026
PHX-CMH (Phoenix Sky Harbor International  to John Glenn Columbus International ),WED,1354
PHX-SNA (Phoenix Sky Harbor International  to John Wayne -Orange County ),WED,2747
PHX-OGG (Phoenix Sky Harbor International  to Kahului ),WED,679
PHX-MCI (Phoenix Sky Harbor International  to Kansas City International ),WED,2000
PHX-LIH (Phoenix Sky Harbor International  to Lihue ),WED,1076
PHX-LAX (Phoenix Sky Harbor International  to Los Angeles International ),WED,11275
PHX-MSY (Phoenix Sky Harbor International  to Louis Armstrong New Orleans International ),WED,296
PHX-SDF (Phoenix Sky Harbor International  to Louisville International Standiford Field),WED,260
PHX-LAS (Phoenix Sky Harbor International  to McCarran International ),WED,5696
PHX-BFL (Phoenix Sky Harbor International  to Meadows Field),WED,1269
PHX-OAK (Phoenix Sky Harbor International  to Metropolitan Oakland International ),WED,2628
PHX-MIA (Phoenix Sky Harbor International  to Miami International ),WED,878
PHX-MSP (Phoenix Sky Harbor International  to Minneapolis-St Paul International/Wold-Chamberlain ),WED,4051
PHX-MRY (Phoenix Sky Harbor International  to Monterey Peninsula ),WED,610
PHX-MTJ (Phoenix Sky Harbor International  to Montrose Regional ),WED,130
PHX-BNA (Phoenix Sky Harbor International  to Nashville International ),WED,932
PHX-EWR (Phoenix Sky Harbor International  to Newark Liberty International ),WED,3605
PHX-SJC (Phoenix Sky Harbor International  to Norman Y. Mineta San Jose International ),WED,3251
PHX-ONT (Phoenix Sky Harbor International  to Ontario International ),WED,4953
PHX-MCO (Phoenix Sky Harbor International  to Orlando International ),WED,1550
PHX-PSP (Phoenix Sky Harbor International  to Palm Springs International ),WED,1946
PHX-PHL (Phoenix Sky Harbor International  to Philadelphia International ),WED,2924
PHX-PIT (Phoenix Sky Harbor International  to Pittsburgh International ),WED,821
PHX-PDX (Phoenix Sky Harbor International  to Portland International ),WED,3834
PHX-RDU (Phoenix Sky Harbor International  to Raleigh Durham International ),WED,269
PHX-RNO (Phoenix Sky Harbor International  to Reno Tahoe International ),WED,1706
PHX-DCA (Phoenix Sky Harbor International  to Ronald Reagan Washington National ),WED,1454
PHX-SMF (Phoenix Sky Harbor International  to Sacramento International ),WED,3683
PHX-SLC (Phoenix Sky Harbor International  to Salt Lake City International ),WED,3931
PHX-SAT (Phoenix Sky Harbor International  to San Antonio International ),WED,1899
PHX-SAN (Phoenix Sky Harbor International  to San Diego International ),WED,5456
PHX-SFO (Phoenix Sky Harbor International  to San Francisco International ),WED,8207
PHX-SBP (Phoenix Sky Harbor International  to San Luis County Regional ),WED,772
PHX-SBA (Phoenix Sky Harbor International  to Santa Barbara Municipal ),WED,975
PHX-SEA (Phoenix Sky Harbor International  to Seattle Tacoma International ),WED,4591
PHX-GEG (Phoenix Sky Harbor International  to Spokane International ),WED,482
PHX-STL (Phoenix Sky Harbor International  to St Louis Lambert International ),WED,1576
PHX-TPA (Phoenix Sky Harbor International  to Tampa International ),WED,605
PHX-ANC (Phoenix Sky Harbor International  to Ted Stevens Anchorage International ),WED,307
PHX-TUS (Phoenix Sky Harbor International  to Tucson International ),WED,1228
PHX-TUL (Phoenix Sky Harbor International  to Tulsa International ),WED,890
PHX-IAD (Phoenix Sky Harbor International  to Washington Dulles International ),WED,161
PHX-OKC (Phoenix Sky Harbor International  to Will Rogers World ),WED,854
PHX-HOU (Phoenix Sky Harbor International  to William P Hobby ),WED,2266
PHX-YUM (Phoenix Sky Harbor International  to Yuma MCAS/Yuma International ),WED,1339
DCA-CAK (Ronald Reagan Washington National  to Akron Canton Regional ),WED,121
DCA-AUS (Ronald Reagan Washington National  to Austin Bergstrom International ),WED,355
DCA-BDL (Ronald Reagan Washington National  to Bradley International ),WED,761
DCA-CHS (Ronald Reagan Washington National  to Charleston Air Force Base-International ),WED,866
DCA-CLT (Ronald Reagan Washington National  to Charlotte Douglas International ),WED,2453
DCA-MDW (Ronald Reagan Washington National  to Chicago Midway International ),WED,5134
DCA-ORD (Ronald Reagan Washington National  to Chicago OHare International ),WED,13384
DCA-CVG (Ronald Reagan Washington National  to Cincinnati Northern Kentucky International ),WED,127
DCA-CLE (Ronald Reagan Washington National  to Cleveland Hopkins International ),WED,2100
DCA-DFW (Ronald Reagan Washington National  to Dallas Fort Worth International ),WED,5452
DCA-DAL (Ronald Reagan Washington National  to Dallas Love Field),WED,2071
DCA-DEN (Ronald Reagan Washington National  to Denver International ),WED,2645
DCA-DTW (Ronald Reagan Washington National  to Detroit Metropolitan Wayne County ),WED,2878
DCA-FLL (Ronald Reagan Washington National  to Fort Lauderdale Hollywood International ),WED,3203
